450,0
480,0
490,0
500,0.41
510,18.04
520,51.03
530,65.61
540,69.66
550,72.98
560,73.8
570,74.62
580,73.71
590,71.89
600,70.07
610,68.25
620,64.61
630,61.88
640,58.24
650,54.6
660,50.96
670,46.41
680,41.86
690,37.31
700,33.67
710,29.12
720,25.48
730,20.93
740,18.2
750,14.56
760,11.83
770,10.01
780,7.28
790,6.37
800,4.55
850,0.91
900,0.182
950,0
