5.385479686460100876e-04	-1.621444597187847725e-01
9.923590240951310048e-04	-4.982367485144485464e-01
1.311009715741905113e-03	-1.997394826188466643e-01
1.979840978384719667e-03	-1.452364644069737976e-01
2.432985133682072278e-03	-1.200582864541775985e-01
2.752540489882549825e-03	-7.006353695642972834e-01
3.421423944711155050e-03	3.827060419308125905e-01
3.874475313900435213e-03	4.324814854083314231e-03
4.193502949111252258e-03	-9.600315450162966169e-02
4.862531382233720167e-03	3.119336434589652374e-01
5.316156865466697273e-03	-1.224828224872587246e-02
5.635955785200864182e-03	-4.196598206212309723e-01
6.304265125985772898e-03	1.101896959701246459e+00
6.757542661313478867e-03	-3.773415385499047092e-01
7.077057423591675070e-03	-6.628420320269262644e-01
7.745691515754836269e-03	1.191847448820704258e+00
8.199299601592550252e-03	-4.452980242174279235e-01
8.518077874137922403e-03	-1.600911409157538268e-01
9.187077311601617863e-03	4.289400259866418263e-01
9.640383842588097149e-03	-1.279783534606835360e-01
9.959730430045412447e-03	-8.963683562852196030e-01
1.062818474912418341e-02	8.783348246284239380e-03
1.108165365579978807e-02	-4.152898928422827929e-01
1.140004338651760991e-02	-2.809039470857301879e-01
1.206972132239658192e-02	2.066320452146956921e-01
1.252315543428166034e-02	-3.195594235567171815e-01
1.284209028338440493e-02	-8.426877250719180257e-01
1.351097953734476526e-02	1.803203440262471702e+00
1.396463401623651394e-02	-6.330689380951013412e-01
1.428353407054873229e-02	-3.536066616233517479e-01
1.495249291409014684e-02	5.443357732320686093e-01
1.540556747980644479e-02	-5.146109280253541307e-01
1.572416018013567465e-02	-1.934959165059975117e-01
1.639366994119376489e-02	3.823484037199651464e-01
1.684700546783901576e-02	-5.762786546975720015e-01
1.716526181852648381e-02	-7.234479556584124671e-01
1.783524130925669138e-02	1.325407549583030864e-01
1.828930752650301250e-02	-4.216987259382434239e-01
1.860782483811943347e-02	-5.336023037335451136e-01
1.927655751552241961e-02	4.595674778666025695e-01
1.973000322567100562e-02	-6.026925450233979742e-01
2.004915264264866756e-02	-1.991389398428280444e-01
2.071789691831516650e-02	1.519193909936774833e+00
2.117076851442005470e-02	-6.406698411363069834e-01
2.149013249927263572e-02	-1.779995814602858273e-01
2.215914353499983877e-02	4.076000272847835060e-01
2.261234568161473585e-02	-1.000341643742800324e-01
2.293200542218679430e-02	-7.018977842122215982e-01
2.360038435255275985e-02	1.898979734097211658e+00
2.405409682276205344e-02	-1.812584649066266707e-01
2.437303167186479630e-02	-5.669268002263635475e-01
2.504189193016638504e-02	1.649930345621422045e-01
2.549542462729129100e-02	-4.442029438255102880e-01
2.581475961648509523e-02	-6.443292874181916208e-01
2.648312694858755145e-02	2.644306983910438280e-01
2.693755271200264784e-02	-4.231327816607058923e-01
2.725591924619345102e-02	2.176140879242869364e-01
2.792480850015381308e-02	9.789973563922094169e-01
2.837832959901520624e-02	-6.871364795292024263e-01
2.869732243943549574e-02	-6.679339548644784852e-01
2.936628708210866495e-02	-1.195121818643959388e-01
2.981976758704777894e-02	-4.383476804714523389e-01
3.013893440142070487e-02	-6.325625423721792373e-01
3.080792224062089274e-02	2.996109742769197393e-01
3.126092141762438353e-02	-4.354633753888492720e-01
3.158165399757102698e-02	-5.899197558805737707e-01
3.224916305817381035e-02	2.480609136502742729e-02
3.270249278568730655e-02	-4.328788248760317980e-01
3.302131165215495961e-02	-8.129251541333715192e-01
3.369042707225374661e-02	2.333099722286200439e-01
3.414380319282128012e-02	-5.147685575836034033e-01
3.446146223293803518e-02	-2.930550326174847786e-01
3.513158090283034773e-02	-7.790262985059714929e-02
3.558531077043490531e-02	8.936290924931955537e-01
3.590367730462570850e-02	2.236773993255347648e-01
3.657300149346765644e-02	2.308893105169842475e-01
3.702663277583238821e-02	-5.004558024391148052e-03
3.734557342406688574e-02	-4.142234097254136049e-01
3.801454386587180961e-02	7.300620967922681892e-01
3.846802437081092707e-02	-4.730988823831062673e-01
3.878722597997438098e-02	-3.045664120367085337e-01
3.945606304174894413e-02	1.547720438312870872e+00
3.990935797447191929e-02	-6.280986972371189747e-01
4.022871616019273872e-02	-7.958220025178410761e-01
4.089695591139659581e-02	4.174441511141313566e-01
4.135069737726466271e-02	-5.494996035845303162e-01
4.167006716124899840e-02	-3.225336550102558819e-01
4.233867805688514008e-02	-1.777724111388162553e-01
4.279233833490864169e-02	-3.402882559968462006e-01
4.311066427517716571e-02	-4.696406219508851843e-01
4.377969270829963622e-02	5.823395993471311982e-01
4.423335878545488903e-02	-4.372933712949653717e-01
4.455222404497657940e-02	-4.847796059069847674e-01
4.522133946507536639e-02	3.600147358465419778e-01
4.567418206552148474e-02	-7.841045992561368472e-01
4.599446231319127831e-02	-1.940640145824129581e-01
4.666270786352688660e-02	7.616164908686806623e-01
4.711622316325652510e-02	-2.929943351883155245e-01
4.743523920020383672e-02	-5.017317604648043883e-01
4.810412845416419531e-02	9.370884517783548695e-01
4.855757996344453598e-02	8.193460357788961979e-02
4.887620165943253742e-02	-1.731034447779367103e-02
4.954558383959203199e-02	1.102586540587626729e-01
4.999954567246676918e-02	-6.571717034606067154e-01
5.031781362141774655e-02	-6.790517484941793747e-01
5.098701602849285003e-02	2.182659679771996597e-01
5.144056612301301651e-02	-5.574031324078756455e-01
5.175901964418013618e-02	-3.757939550909544790e-01
5.242817565820120235e-02	2.105042770441551969e-01
5.288177794490716427e-02	-1.978580345873420798e-01
5.320007488951691149e-02	-8.266154104718783646e-01
5.386982821410869759e-02	-1.773274880723988423e-01
5.432318693728096365e-02	-5.818680437876246891e-01
5.464263790910985769e-02	-1.938911101744389409e-01
5.531104583513459655e-02	1.998665501200880268e-01
5.576464232270880034e-02	-6.120262247204039108e-01
5.675243743011312847e-02	8.233655876990184641e-01
5.720613250292716501e-02	3.356810962956298106e-01
5.819366085027078556e-02	1.216835724788388973e+00
5.864707176562884705e-02	-2.405244798687468100e-01
5.963518582527967821e-02	4.421564461503237897e-01
6.008885770156668915e-02	-1.741431987230219747e-01
6.107651942894067043e-02	2.951271742160010980e-01
6.153034788178505382e-02	-3.992942539681638703e-01
6.251791102391920929e-02	4.574891795160895835e-01
6.297147851583463629e-02	-2.896261159755242343e-01
6.395940120413756702e-02	1.665979274196836002e-01
6.441300928997528707e-02	-4.442600809513601590e-01
6.540072900866680805e-02	4.184176069507219431e-01
6.585397174920398777e-02	-1.651956396634178814e-01
6.684215539843586795e-02	4.252827905382701168e-01
6.729550252334462468e-02	-4.819145379471553303e-01
6.828339621598879250e-02	-4.979627469042469112e-02
6.873707969053931277e-02	-1.090212313158789303e-01
6.972495598578820619e-02	1.843041197659809338e-01
7.017858146902118677e-02	-5.969639021341632823e-01
7.116649255906060123e-02	7.177108303351742435e-01
7.161960191956742716e-02	-6.532531015516258588e-01
7.260769278269124660e-02	1.703943332205557937e+00
7.306115589023509660e-02	-3.529795888451797703e-01
7.404893939937591540e-02	-7.336364508822978969e-02
7.450268086524397537e-02	-6.084214176096209847e-01
7.549044117785778940e-02	1.445540651837148971e+00
7.594389268713812313e-02	-2.055270427855908633e-01
7.693185596936334691e-02	7.971724361789886970e-01
7.738526688472140147e-02	-3.031156458583441626e-01
7.837307938952099706e-02	4.674815727514116670e-01
7.882683825278433143e-02	-3.641317221746376287e-01
7.981430860881040534e-02	3.532844992396444450e-01
8.026762093892864103e-02	-4.670355135576110817e-01
8.125586257947807478e-02	1.755829845126344324e-01
8.170969683145420936e-02	-2.936940583836089580e-03
8.269714979008502276e-02	9.379932282154317402e-01
8.315089125595309660e-02	-2.494930562027840582e-01
8.413873275641145510e-02	7.431471302786190058e-01
8.459221326135057950e-02	-3.223123419619889907e-01
8.558030992360614320e-02	3.631413712518449799e-01
8.603337869019068995e-02	-5.550767613099538700e-01
8.702168412118940766e-02	2.910340799876953710e-03
8.747495585738536417e-02	-4.882761108877647915e-01
8.846275096478969924e-02	2.813958882529519201e-01
8.891634165323214489e-02	-5.175373825053177779e-01
8.990409616671420079e-02	-1.587323109569731550e-01
9.035832475964963861e-02	-3.986919884647327494e-01
9.134561534259133531e-02	1.586076849305037229e+00
9.179880589094271959e-02	-5.132124753360844949e-01
9.278702433496513469e-02	1.154432336086760991e+00
9.324024387897529575e-02	1.028360847065696415e+00
9.422823615685928245e-02	5.694042134486849704e-01
9.468207040883541703e-02	-6.541013725295706793e-01
9.566938998743587663e-02	1.586496505702736926e+00
9.612318364548974592e-02	-2.319908922063810275e-01
9.711128610687705387e-02	1.773823158708069947e-01
9.756463323178582447e-02	-4.097120154985378626e-02
9.855249212963945737e-02	-6.327776517865280059e-02
9.900599583110558655e-02	-5.319041251866136744e-01
9.999359376803027000e-02	1.374099375735251538e+00
1.004474918104557024e-01	-7.046675566340130370e-01
1.014357508484003967e-01	6.971859113964451460e-01
1.018884078766303658e-01	-1.709476542212162720e-01
1.028766959102338369e-01	2.432841045533691293e-01
1.033297820742136441e-01	-3.434062777650865872e-01
1.043180643086853571e-01	1.436150210087132617e-01
1.047718231719486776e-01	-8.454993454137726960e-01
1.057595428906402124e-01	4.803945631934947169e-01
1.062130639895016021e-01	-3.360216918626516280e-01
1.072006851229533042e-01	-2.046488806718038678e-02
1.076538466756459117e-01	-6.938630409842863056e-01
1.086420999144588478e-01	-1.595318287491425124e-01
1.087556005211581106e-01	4.290198456900904400e-01
1.090956152141884933e-01	-4.765873479692943615e-01
1.100836538851265173e-01	3.508702690436820149e-01
1.101969921161366495e-01	-2.238443439693704740e-01
1.105370590013528276e-01	-7.608440035423235104e-01
1.115250512792368004e-01	3.972773297802265624e-01
1.116380937545274621e-01	9.160730149210227768e-01
1.119785143867806643e-01	-3.525520653256293269e-01
1.129665008655328928e-01	1.442975855265329344e+00
1.130795839347458198e-01	-4.494719899379640005e-02
1.134194536494823463e-01	-6.259240984242477879e-01
1.144077822770080827e-01	6.599772962550207733e-01
1.145210103245148797e-01	5.713779996695025343e-01
1.148613207732647468e-01	-6.257317846207589573e-01
1.158490752867468027e-01	3.379856461796593159e-01
1.159623555264393813e-01	5.101279500736932704e-02
1.163025093986318759e-01	-7.098251440981073745e-01
1.172906698513367374e-01	1.774998947064030386e+00
1.174039384927658136e-01	-1.101196423141265202e-01
1.177438546005563774e-01	-8.462832994197477809e-02
1.187318990706261596e-01	-3.581082900977561323e-02
1.188452720964268128e-01	-1.422585003773746415e-01
1.191853447807747352e-01	-6.894926538113614889e-01
1.201731456873108284e-01	2.550088724747618940e-01
1.202864549226621838e-01	-2.977163579230335255e-02
1.206269161488376651e-01	-4.832745163908777064e-01
1.216145778762116464e-01	1.100396379803789682e-01
1.217278291202454621e-01	5.625027377369788972e-01
1.220676756384549561e-01	-8.985110272167153855e-01
1.230559868685854458e-01	1.865396457050136902e-01
1.231694642787576760e-01	-1.542943928694758826e-01
1.235091194256192904e-01	-4.826666807354792477e-01
1.244974480531450406e-01	-3.041286670011769111e-01
1.246106297075977865e-01	3.050255065345974792e-01
1.249511953181448587e-01	-7.972626907408418839e-01
1.259386134819851510e-01	5.532353830453564658e-01
1.260522010756607303e-01	1.178771289195761351e-01
1.263923781443802297e-01	-7.292298021125717122e-01
1.273801674526528205e-01	-1.326453368698041757e-01
1.274935636749804924e-01	-9.357031884961164447e-02
1.278338625254668293e-01	-5.426033534793092139e-01
1.288214488641279964e-01	5.056090906946957286e-01
1.289348682829827009e-01	-4.591261543579527871e-02
1.292750337534387117e-01	-4.485101643266412585e-01
1.302628868521605865e-01	2.276162432816133396e-01
1.303763236684105375e-01	1.208348191372185632e+00
1.307156076708398673e-01	-4.553309015469451104e-01
1.317041160714499948e-01	-3.201023123886620469e-01
1.318175586868317040e-01	3.888777703105579242e-01
1.321578691355815571e-01	-4.418081804493098064e-01
1.331456584438541479e-01	3.918306399441811028e-01
1.332590024739960244e-01	-4.025754180223737322e-01
1.335988547913372904e-01	-8.799503190056027213e-01
1.345869050605388306e-01	6.180428952754601912e-01
1.347005854403224567e-01	-1.462307652452566886e-01
1.350405363429035555e-01	-5.266554341545182094e-01
1.360285054242605096e-01	8.642283373794723556e-01
1.361417218735037904e-01	-2.345470751411382615e-01
1.364813422255748698e-01	-9.377294622940035573e-01
1.374698564253167832e-01	-2.343680263387262208e-01
1.375833396346207715e-01	4.375553857768572641e-01
1.379233427293876380e-01	-5.341330473372315479e-01
1.389118453308660350e-01	-1.642908058020938755e-01
1.390245920504371846e-01	-1.510482576059880566e-01
1.393645545512817996e-01	-4.885872354584731569e-01
1.403527845935677032e-01	-5.075175673767784446e-02
1.404663837855067987e-01	2.114863465178089541e-01
1.408070073873713968e-01	-5.879878893601283574e-01
1.417939326250125531e-01	8.038283658101577078e-01
1.419073404456037413e-01	-1.877855919515831751e-01
1.422475175143232407e-01	-4.443131409556669853e-01
1.432352952243323152e-01	2.311221084146681815e-01
1.433487494379775407e-01	4.811986175011835343e-01
1.436887583318761652e-01	-4.623107039316753930e-01
1.446768201993412217e-01	5.908615873115856676e-01
1.447902744129864194e-01	6.887564069971552350e-02
1.451309038139828034e-01	-3.915929733430532078e-01
1.461180088247083508e-01	-4.769200066326597653e-01
1.462320197550019962e-01	2.447300470949782536e-01
1.465710427965023488e-01	-5.890188555801751935e-01
1.475597831623826628e-01	6.577295963756060182e-01
1.476729068255178967e-01	5.017329540164345847e-01
1.480129737107340471e-01	-4.998847669815511541e-01
1.490007456216113635e-01	8.537833567559816039e-02
1.491142230317836215e-01	-1.283084280329300775e-01
1.494551191928406852e-01	-4.296651343121472566e-01
1.504422358018297490e-01	4.150607003146067342e-01
1.505556610198161838e-01	5.738194489585832780e-01
1.508952697736237469e-01	-7.038779732365894048e-01
1.518835636063589623e-01	-9.287077667161791616e-02
1.519967510599434801e-01	-3.159990897100672935e-02
1.523373108713587942e-01	-3.556538360319445591e-01
1.533250421883138315e-01	-2.004898452555109456e-01
1.534382238427665912e-01	-2.350251588950136306e-02
1.537786386758880353e-01	-5.831327266933090669e-01
1.547665381676639473e-01	1.108397874392663685e-01
1.548798879969375819e-01	-3.402157291727773147e-01
1.552191893967621583e-01	-2.553832334990698838e-01
1.562078601730614302e-01	1.108493397812456038e+00
1.563209606396696316e-01	2.585853694317319373e-01
1.566609985292270191e-01	-4.937344578459686995e-01
1.576493387550162717e-01	-1.693734259116184138e-01
1.577626711868946596e-01	7.776904564158240163e-01
1.581028540547459171e-01	-8.325622367879138563e-01
1.590906143673597173e-01	6.338328404965192231e-01
1.592037728252854722e-01	-8.287597161791826483e-02
1.595440194835860415e-01	-9.122597396235210265e-02
1.605320523553923073e-01	3.460593804713654187e-01
1.606453325950848721e-01	-2.688851670192603516e-01
1.609853124933247337e-01	-6.719075979142907773e-01
1.619742152348941922e-01	1.421193490691283756e-01
1.620870315440464116e-01	4.576518049838351754e-01
1.624271100275261059e-01	-3.689957281755081864e-01
1.634148993357986690e-01	1.072533415499655529e+00
1.635280693919879125e-01	3.421961068244512294e-01
1.638680492902277741e-01	-6.611980332571196772e-01
1.648559719785307187e-01	-6.915209338274297401e-02
1.649694783843617119e-01	6.328592698114341442e-01
1.653096206582907179e-01	-9.306940804161255576e-01
1.662971258091073268e-01	1.798195157656032883e-01
1.664111425385327303e-01	-4.072513021897927743e-01
1.667508034845260889e-01	-4.310820776089783202e-01
1.677388421554641129e-01	8.484774406464312690e-01
1.678521455916837102e-01	-2.019964852262892130e-01
1.681920269046837391e-01	-6.424414940073841507e-01
1.691802975408919496e-01	1.286949352297673599e+00
1.692935603831892677e-01	-1.691863951388614673e-01
1.696327052064564578e-01	-8.919568533513816400e-01
1.706214745679955624e-01	3.913018774770189445e-01
1.707351897425697373e-01	-1.897001163494087539e-01
1.710751116494920454e-01	-7.577656619288191120e-01
1.720632083117476230e-01	9.239989392007315061e-01
1.721762565861700012e-01	-1.977258134431947312e-02
1.725166946158184778e-01	-3.621406512554471435e-01
1.735042635570843983e-01	-5.949863259130379056e-01
1.736178163559694287e-01	4.280383504589078125e-01
1.739580920099287609e-01	-7.807841570169204992e-01
1.749456725494581977e-01	3.630163012416933732e-01
1.750591615578939442e-01	5.953978731343401165e-01
1.753990718665527360e-01	-8.428966201267527047e-01
1.763872729131798767e-01	-4.867628091982378891e-04
1.765003907771833525e-01	2.902123477564602094e-01
1.768414319165342863e-01	-6.180342939959558857e-01
1.778286645081584294e-01	3.122772701535239115e-01
1.779419099530604731e-01	5.053375888544762162e-01
1.782813273355201567e-01	-4.571831780609302287e-01
1.792696385656506186e-01	5.724489618776442690e-01
1.793834059324105890e-01	-5.061411081741429285e-02
1.797229740922958729e-01	-7.473975131326939803e-01
1.807113201172168837e-01	3.151020837161466748e-01
1.808247743308621092e-01	-2.091735973240047564e-01
1.811650847796119901e-01	-5.159211770711005229e-01
1.821530248653101813e-01	3.747750643173608509e-01
1.822663804937155740e-01	2.909648656176844206e-02
1.826060530379724489e-01	-7.968237685082449895e-01
1.835947470107987256e-01	9.381409233789350655e-01
1.837074995295016333e-01	8.090633898714467698e-01
1.840477519869339607e-01	-3.750930921552778630e-01
1.850351469542472205e-01	5.567306821169477615e-01
1.851488215348991162e-01	1.713606944729426651e-01
1.854897350933514544e-01	-3.732607418550313305e-01
1.864771648554552630e-01	3.718784704458812929e-01
